close,high,low,open,volume,baseVolume,datetime
10249.94000000,10288.00000000,10231.31000000,10239.64000000,1967.67679300,852.93602100,2020-02-14 15:00:00
10285.00000000,10308.08000000,10243.72000000,10249.94000000,2102.24493300,1024.88225400,2020-02-14 16:00:00
10281.46000000,10292.96000000,10258.25000000,10285.00000000,1527.32816400,800.98460200,2020-02-14 17:00:00
10356.89000000,10359.00000000,10281.63000000,10281.67000000,2647.98274400,1535.98540800,2020-02-14 18:00:00
10341.64000000,10375.45000000,10316.30000000,10356.95000000,1782.75338700,879.46247800,2020-02-14 19:00:00
10354.47000000,10375.00000000,10340.13000000,10340.15000000,1669.69623500,765.84408800,2020-02-14 20:00:00
10329.81000000,10381.56000000,10314.50000000,10354.05000000,1204.39021500,569.03209200,2020-02-14 21:00:00
10346.00000000,10348.41000000,10280.11000000,10329.79000000,1296.88159300,733.39742200,2020-02-14 22:00:00
10344.36000000,10352.36000000,10320.00000000,10346.25000000,1057.02272300,514.82220200,2020-02-14 23:00:00
10333.09000000,10375.00000000,10320.00000000,10344.36000000,1864.58590700,940.33103500,2020-02-15 00:00:00
10244.50000000,10349.53000000,10235.08000000,10332.99000000,2172.84920000,1046.01032300,2020-02-15 01:00:00
10240.64000000,10277.62000000,10203.52000000,10245.92000000,2049.71385000,972.09571500,2020-02-15 02:00:00
10272.39000000,10287.00000000,10240.19000000,10240.20000000,1151.03556000,572.38668800,2020-02-15 03:00:00
10260.63000000,10279.00000000,10245.01000000,10273.09000000,1043.63830800,502.34068700,2020-02-15 04:00:00
10224.72000000,10263.45000000,10220.00000000,10261.17000000,1171.99791400,625.67755100,2020-02-15 05:00:00
10240.01000000,10261.79000000,10200.00000000,10223.08000000,1227.31502300,593.34800100,2020-02-15 06:00:00
10221.76000000,10245.07000000,10190.90000000,10240.00000000,2161.41288600,1082.04199100,2020-02-15 07:00:00
10252.80000000,10252.98000000,10211.82000000,10221.03000000,1415.31874500,698.30051700,2020-02-15 08:00:00
10256.63000000,10269.99000000,10221.79000000,10252.24000000,1235.81046800,674.57033300,2020-02-15 09:00:00
10242.99000000,10274.18000000,10242.21000000,10256.90000000,1345.11083100,726.30669600,2020-02-15 10:00:00
10229.36000000,10254.83000000,10220.00000000,10243.41000000,1459.27957300,687.32131500,2020-02-15 11:00:00
10240.00000000,10248.97000000,10207.97000000,10229.36000000,1588.94793700,821.97513000,2020-02-15 12:00:00
10236.06000000,10246.75000000,10214.59000000,10240.00000000,1002.49866000,510.89292900,2020-02-15 13:00:00
10241.65000000,10259.97000000,10234.02000000,10236.30000000,1632.14346800,676.60581700,2020-02-15 14:00:00
9983.18000000,10244.76000000,9801.00000000,10242.84000000,8946.71085000,3393.79601000,2020-02-15 15:00:00
9903.95000000,10095.00000000,9866.39000000,9983.24000000,11081.86430900,4982.54883600,2020-02-15 16:00:00
9844.69000000,9950.90000000,9827.00000000,9903.90000000,4567.49659800,2015.23078200,2020-02-15 17:00:00
9914.13000000,9920.00000000,9811.84000000,9844.42000000,3978.43392500,1889.04524500,2020-02-15 18:00:00
9893.99000000,9940.00000000,9891.66000000,9914.14000000,1595.72813900,694.56215100,2020-02-15 19:00:00
9892.89000000,9919.57000000,9870.33000000,9893.52000000,1455.38798200,825.68209400,2020-02-15 20:00:00
9923.53000000,9929.75000000,9891.15000000,9893.96000000,1075.80661200,642.15371900,2020-02-15 21:00:00
9923.82000000,9949.00000000,9911.17000000,9923.54000000,1259.60621500,715.19903400,2020-02-15 22:00:00
9904.72000000,9936.27000000,9882.04000000,9924.94000000,1174.50998700,470.15772400,2020-02-15 23:00:00
9929.31000000,9929.99000000,9853.02000000,9904.46000000,2196.69971800,987.72037100,2020-02-16 00:00:00
9931.00000000,9940.11000000,9910.03000000,9929.60000000,1059.73894000,544.90618700,2020-02-16 01:00:00
10041.53000000,10042.67000000,9917.07000000,9930.99000000,3013.25652200,1682.48281700,2020-02-16 02:00:00
10000.58000000,10050.00000000,9992.64000000,10041.53000000,1976.82810200,1022.42879600,2020-02-16 03:00:00
10021.36000000,10029.97000000,9975.00000000,10000.62000000,1223.50883900,701.02103900,2020-02-16 04:00:00
9955.43000000,10033.33000000,9937.00000000,10020.97000000,1470.12668400,675.48291600,2020-02-16 05:00:00
9966.07000000,9980.00000000,9945.79000000,9955.43000000,935.15815600,486.64981300,2020-02-16 06:00:00
9959.51000000,9984.45000000,9955.55000000,9966.05000000,911.47599400,520.61054100,2020-02-16 07:00:00
9989.31000000,10017.00000000,9945.94000000,9959.58000000,1444.42169000,775.16317500,2020-02-16 08:00:00
9971.50000000,10009.66000000,9961.20000000,9989.32000000,1233.49388400,629.46483200,2020-02-16 09:00:00
9935.57000000,9988.82000000,9928.48000000,9971.37000000,1732.03243100,802.19445900,2020-02-16 10:00:00
9922.63000000,9970.54000000,9901.28000000,9935.57000000,1869.58778300,1005.57048700,2020-02-16 11:00:00
9917.42000000,9953.84000000,9877.16000000,9922.63000000,2253.17478600,1110.54291300,2020-02-16 12:00:00
9938.11000000,9956.02000000,9856.60000000,9917.42000000,3593.83805400,1801.40499900,2020-02-16 13:00:00
9895.20000000,9974.98000000,9885.25000000,9937.56000000,2367.14010700,1183.94703000,2020-02-16 14:00:00
9858.54000000,9921.62000000,9825.16000000,9895.50000000,3456.89272400,1655.04314000,2020-02-16 15:00:00
9734.99000000,9909.00000000,9638.12000000,9858.54000000,10121.53211300,4308.36585000,2020-02-16 16:00:00
9755.03000000,9800.00000000,9692.03000000,9735.00000000,4084.82065000,1931.85706300,2020-02-16 17:00:00
9796.01000000,9840.06000000,9755.02000000,9755.04000000,2295.30273800,1207.76331900,2020-02-16 18:00:00
9745.57000000,9797.73000000,9711.30000000,9796.01000000,2706.15380900,1454.29539300,2020-02-16 19:00:00
9781.18000000,9781.61000000,9729.96000000,9745.91000000,1833.63517100,788.46368300,2020-02-16 20:00:00
9758.55000000,9793.10000000,9753.38000000,9780.80000000,1238.79269000,539.11015900,2020-02-16 21:00:00
9877.59000000,9877.96000000,9750.73000000,9759.49000000,2119.30234700,1145.88595100,2020-02-16 22:00:00
9917.27000000,9996.58000000,9867.25000000,9877.63000000,4887.08560500,2445.76190600,2020-02-16 23:00:00
9862.18000000,9964.16000000,9850.00000000,9910.70000000,2610.68874500,1251.45056600,2020-02-17 00:00:00
9852.83000000,9909.10000000,9839.05000000,9862.20000000,1580.04702800,941.24682600,2020-02-17 01:00:00
9840.51000000,9863.57000000,9793.11000000,9851.98000000,1555.64327600,783.09148300,2020-02-17 02:00:00
9808.40000000,9849.51000000,9758.59000000,9840.51000000,2000.47249500,961.21396800,2020-02-17 03:00:00
9742.16000000,9808.32000000,9710.00000000,9807.74000000,3406.32205800,1569.62410100,2020-02-17 04:00:00
9761.78000000,9808.04000000,9738.70000000,9742.18000000,2230.45836800,1136.42606900,2020-02-17 05:00:00
9774.11000000,9842.34000000,9747.46000000,9761.17000000,2008.84242300,1041.15171800,2020-02-17 06:00:00
9753.26000000,9811.94000000,9734.85000000,9773.01000000,1761.46313900,783.46606900,2020-02-17 07:00:00
9802.59000000,9813.74000000,9737.28000000,9753.01000000,1682.62640800,903.59326000,2020-02-17 08:00:00
9792.53000000,9832.92000000,9772.22000000,9801.42000000,1826.37397800,977.10700100,2020-02-17 09:00:00
9715.34000000,9793.49000000,9677.68000000,9792.53000000,4201.22512700,1996.53972700,2020-02-17 10:00:00
9609.94000000,9716.35000000,9568.00000000,9715.22000000,8544.65392200,3795.20255400,2020-02-17 11:00:00
9633.14000000,9669.99000000,9585.35000000,9609.94000000,5810.90082700,2812.26424600,2020-02-17 12:00:00
9532.77000000,9656.88000000,9517.11000000,9633.48000000,4401.99359100,1850.10788800,2020-02-17 13:00:00
9591.77000000,9618.31000000,9452.67000000,9532.72000000,7093.67439400,3102.42888700,2020-02-17 14:00:00
9633.45000000,9661.99000000,9540.50000000,9591.79000000,4237.91300900,1920.01305800,2020-02-17 15:00:00
9671.73000000,9725.79000000,9615.63000000,9635.27000000,4117.65460700,1887.47018800,2020-02-17 16:00:00
9640.01000000,9697.65000000,9576.03000000,9673.25000000,2502.30941200,1238.17337600,2020-02-17 17:00:00
9645.06000000,9648.99000000,9580.00000000,9640.01000000,1440.46470200,765.43982100,2020-02-17 18:00:00
9666.15000000,9673.98000000,9600.00000000,9645.01000000,1387.55946000,640.25431800,2020-02-17 19:00:00
9625.04000000,9700.00000000,9616.11000000,9667.34000000,1922.09314700,924.95148300,2020-02-17 20:00:00
9632.48000000,9669.00000000,9610.00000000,9628.06000000,1019.86218700,480.51212600,2020-02-17 21:00:00
9630.10000000,9664.02000000,9607.05000000,9631.95000000,1326.13320600,645.64216700,2020-02-17 22:00:00
9706.00000000,9727.41000000,9613.12000000,9630.17000000,1591.63639200,814.46834100,2020-02-17 23:00:00
9660.87000000,9715.00000000,9624.70000000,9706.00000000,1523.95222000,763.67698700,2020-02-18 00:00:00
9710.65000000,9743.00000000,9660.83000000,9660.83000000,1972.55208200,1072.54706300,2020-02-18 01:00:00
9714.29000000,9759.00000000,9703.78000000,9711.36000000,1521.80200400,802.37156000,2020-02-18 02:00:00
9724.82000000,9745.92000000,9675.60000000,9714.64000000,1713.94698800,959.28516600,2020-02-18 03:00:00
9800.00000000,9800.00000000,9720.00000000,9724.86000000,2255.78409500,1270.39778000,2020-02-18 04:00:00
9785.74000000,9810.00000000,9768.01000000,9799.98000000,1857.39608800,928.28776200,2020-02-18 05:00:00
9775.48000000,9810.00000000,9750.00000000,9785.80000000,1955.40910800,1032.17261300,2020-02-18 06:00:00
9790.58000000,9815.00000000,9763.30000000,9775.64000000,1561.27868900,918.87450600,2020-02-18 07:00:00
9741.61000000,9794.99000000,9740.00000000,9790.90000000,1854.65122900,859.18576200,2020-02-18 08:00:00
9694.15000000,9749.91000000,9662.72000000,9741.65000000,3479.62834500,1707.63868400,2020-02-18 09:00:00
9731.41000000,9744.99000000,9631.00000000,9694.15000000,2939.25205700,1715.55723300,2020-02-18 10:00:00
9702.27000000,9756.97000000,9678.94000000,9730.20000000,2092.43026000,967.49263500,2020-02-18 11:00:00
9656.92000000,9704.58000000,9638.11000000,9703.85000000,2000.17302300,977.76876200,2020-02-18 12:00:00
9627.27000000,9669.85000000,9576.01000000,9657.28000000,3015.37882600,1375.28268700,2020-02-18 13:00:00
9696.65000000,9718.01000000,9627.30000000,9627.30000000,2030.15161800,915.00661900,2020-02-18 14:00:00
9830.68000000,9875.51000000,9695.74000000,9696.66000000,6591.73058600,3668.99955300,2020-02-18 15:00:00
9918.91000000,9924.42000000,9815.90000000,9830.69000000,4682.43109600,2374.62464800,2020-02-18 16:00:00
9946.38000000,9952.00000000,9877.35000000,9919.76000000,3976.54373100,2285.99175500,2020-02-18 17:00:00
9985.73000000,10048.00000000,9946.38000000,9946.71000000,5651.98768900,3191.60868900,2020-02-18 18:00:00
10043.49000000,10048.00000000,9973.00000000,9987.16000000,2489.12911000,1260.09230900,2020-02-18 19:00:00
10155.01000000,10163.00000000,10038.23000000,10043.08000000,4806.20257800,2818.99226000,2020-02-18 20:00:00
10134.71000000,10250.00000000,10036.72000000,10156.22000000,5798.78996500,3009.99502800,2020-02-18 21:00:00
10168.26000000,10174.54000000,10067.19000000,10135.93000000,2021.55712500,1001.40938600,2020-02-18 22:00:00
10164.71000000,10206.94000000,10136.64000000,10168.89000000,2811.96550700,1426.73687900,2020-02-18 23:00:00
10102.41000000,10186.35000000,10079.25000000,10164.78000000,2237.63240800,932.61288900,2020-02-19 00:00:00
10112.83000000,10149.00000000,10101.97000000,10102.75000000,1308.79070200,625.43955500,2020-02-19 01:00:00
10150.74000000,10166.66000000,10110.00000000,10112.83000000,1411.83267600,683.06190600,2020-02-19 02:00:00
10149.63000000,10173.00000000,10125.00000000,10151.05000000,1183.92275200,603.90873200,2020-02-19 03:00:00
10111.65000000,10164.93000000,10089.24000000,10150.48000000,1828.57046800,851.66910500,2020-02-19 04:00:00
10118.55000000,10134.70000000,10085.36000000,10111.75000000,1442.69158200,736.03845600,2020-02-19 05:00:00
10069.02000000,10118.66000000,10044.68000000,10118.00000000,1758.11726400,789.25971800,2020-02-19 06:00:00
10059.30000000,10089.37000000,10027.00000000,10067.99000000,2069.84807800,980.52116800,2020-02-19 07:00:00
10159.65000000,10161.99000000,10011.06000000,10059.08000000,3262.16842900,2067.00269400,2020-02-19 08:00:00
10112.99000000,10159.53000000,10101.01000000,10158.20000000,1655.48672800,750.02070300,2020-02-19 09:00:00
10126.09000000,10144.62000000,10080.00000000,10112.86000000,1836.46256800,741.76804300,2020-02-19 10:00:00
10148.93000000,10150.00000000,10117.66000000,10125.00000000,405.96951100,209.02409600,2020-02-19 11:00:00
10158.94000000,10250.00000000,10133.10000000,10149.99000000,4021.11532300,1933.07592100,2020-02-19 17:00:00
10194.77000000,10200.00000000,10131.25000000,10157.57000000,2036.27168100,997.16092100,2020-02-19 18:00:00
10139.22000000,10207.69000000,10136.90000000,10194.39000000,1904.84971100,885.23534800,2020-02-19 19:00:00
10152.55000000,10154.64000000,10045.45000000,10138.59000000,3065.34777500,1422.26947000,2020-02-19 20:00:00
9615.72000000,10156.48000000,9350.00000000,10153.18000000,13231.25708600,5391.60844200,2020-02-19 21:00:00
9693.13000000,9711.08000000,9500.00000000,9615.77000000,6835.30711600,3184.75484700,2020-02-19 22:00:00
9593.79000000,9696.50000000,9572.42000000,9693.60000000,3666.94503700,1673.48446600,2020-02-19 23:00:00
9626.38000000,9653.90000000,9575.00000000,9594.65000000,3780.29738600,1842.92239100,2020-02-20 00:00:00
9600.84000000,9668.00000000,9595.83000000,9626.38000000,2086.25981600,1014.57911100,2020-02-20 01:00:00
9588.41000000,9613.86000000,9500.00000000,9600.84000000,4045.93729500,2025.96422300,2020-02-20 02:00:00
9571.50000000,9605.26000000,9551.56000000,9588.40000000,1940.64124100,899.62256000,2020-02-20 03:00:00
9581.37000000,9600.54000000,9545.70000000,9571.50000000,1540.57821700,730.87164500,2020-02-20 04:00:00
9570.02000000,9586.01000000,9538.00000000,9581.36000000,1601.16451900,889.51076600,2020-02-20 05:00:00
9619.58000000,9620.02000000,9550.32000000,9570.03000000,1805.98406200,1019.36301400,2020-02-20 06:00:00
9607.23000000,9630.33000000,9591.60000000,9619.58000000,1664.73625700,835.21967000,2020-02-20 07:00:00
9582.53000000,9609.99000000,9540.17000000,9606.78000000,2571.15276000,1213.51182700,2020-02-20 08:00:00
9604.76000000,9620.00000000,9552.08000000,9582.50000000,2192.04822800,1188.81663600,2020-02-20 09:00:00
9607.05000000,9650.00000000,9571.67000000,9604.96000000,2103.72712700,1015.47683300,2020-02-20 10:00:00
9565.39000000,9635.00000000,9556.51000000,9607.26000000,2513.53431700,1230.52173800,2020-02-20 11:00:00
9554.77000000,9603.00000000,9525.70000000,9565.49000000,2786.04866600,1359.65752400,2020-02-20 12:00:00
9589.38000000,9592.86000000,9518.08000000,9554.93000000,3139.67727100,1810.53276300,2020-02-20 13:00:00
9598.99000000,9619.83000000,9563.67000000,9589.99000000,2610.08574800,1284.69167000,2020-02-20 14:00:00
9574.26000000,9609.90000000,9562.61000000,9599.00000000,2169.34840200,1044.15950500,2020-02-20 15:00:00
9631.35000000,9699.00000000,9400.00000000,9574.43000000,7826.32875700,3722.53404200,2020-02-20 16:00:00
9498.77000000,9647.36000000,9410.00000000,9633.42000000,5304.82755700,2308.81308000,2020-02-20 17:00:00
9530.63000000,9577.88000000,9460.02000000,9497.02000000,2371.67522100,1196.83678900,2020-02-20 18:00:00
9551.96000000,9574.49000000,9516.61000000,9531.29000000,1021.74132500,536.20110100,2020-02-20 19:00:00
9582.80000000,9589.00000000,9537.00000000,9553.69000000,1017.96224700,513.08858400,2020-02-20 20:00:00
9609.21000000,9623.82000000,9560.00000000,9582.49000000,1354.23828100,681.64120200,2020-02-20 21:00:00
9611.57000000,9663.14000000,9572.79000000,9609.20000000,1713.34696900,967.95847000,2020-02-20 22:00:00
9596.42000000,9622.85000000,9580.00000000,9611.57000000,991.00124500,510.71373100,2020-02-20 23:00:00
9600.10000000,9610.00000000,9569.42000000,9597.21000000,1106.30660600,528.99730800,2020-02-21 00:00:00
9647.99000000,9648.00000000,9584.21000000,9600.10000000,1282.78128800,729.53238500,2020-02-21 01:00:00
9643.57000000,9662.94000000,9630.00000000,9647.99000000,1617.21041200,863.01293800,2020-02-21 02:00:00
9708.17000000,9714.06000000,9609.93000000,9643.54000000,2887.78806100,1620.30350700,2020-02-21 03:00:00
9688.99000000,9733.00000000,9660.79000000,9707.39000000,1846.76185500,1077.30480600,2020-02-21 04:00:00
9674.22000000,9701.00000000,9650.00000000,9688.99000000,1783.49970500,845.28718600,2020-02-21 05:00:00
9669.70000000,9730.00000000,9655.16000000,9675.12000000,1572.70610100,788.61707800,2020-02-21 06:00:00
9673.43000000,9689.19000000,9651.00000000,9669.91000000,1088.05722300,596.26808600,2020-02-21 07:00:00
9632.07000000,9689.22000000,9613.04000000,9673.43000000,2299.87442600,1046.29687600,2020-02-21 08:00:00
9659.91000000,9669.43000000,9613.00000000,9632.01000000,1675.25445700,811.95269200,2020-02-21 09:00:00
9677.94000000,9715.74000000,9645.01000000,9660.05000000,1625.23771000,923.98780900,2020-02-21 10:00:00
9694.56000000,9719.00000000,9676.52000000,9677.95000000,1888.37719100,871.42157900,2020-02-21 11:00:00
9747.01000000,9755.51000000,9691.08000000,9694.56000000,2949.53738800,1485.12629500,2020-02-21 12:00:00
9726.37000000,9748.57000000,9683.38000000,9747.01000000,2505.00741300,1366.53908700,2020-02-21 13:00:00
9675.01000000,9742.43000000,9663.35000000,9727.50000000,1833.02270500,931.04341200,2020-02-21 14:00:00
9722.56000000,9725.42000000,9660.00000000,9675.01000000,1680.67109600,952.11226500,2020-02-21 15:00:00
9724.22000000,9742.33000000,9687.01000000,9722.62000000,1700.62283800,846.35685300,2020-02-21 16:00:00
9709.79000000,9731.90000000,9690.57000000,9723.55000000,1309.71313200,616.78724700,2020-02-21 17:00:00
9701.11000000,9727.00000000,9700.00000000,9709.25000000,1207.20339700,641.95746500,2020-02-21 18:00:00
9681.84000000,9716.40000000,9660.00000000,9701.20000000,1226.31374700,621.43951000,2020-02-21 19:00:00
9695.41000000,9720.00000000,9550.21000000,9681.84000000,4075.85957400,1904.05761800,2020-02-21 20:00:00
9663.29000000,9710.00000000,9623.71000000,9695.44000000,1229.08951300,615.42636400,2020-02-21 21:00:00
9656.45000000,9664.15000000,9626.08000000,9662.99000000,713.76216200,376.44226000,2020-02-21 22:00:00
9677.05000000,9713.70000000,9641.23000000,9656.30000000,1076.89652400,584.99698800,2020-02-21 23:00:00
9689.67000000,9709.17000000,9660.30000000,9677.05000000,844.45643700,430.27364500,2020-02-22 00:00:00
9651.09000000,9692.08000000,9647.62000000,9689.66000000,757.46058700,374.33445200,2020-02-22 01:00:00
9646.59000000,9664.95000000,9637.00000000,9651.09000000,955.36963300,544.61585200,2020-02-22 02:00:00
9665.90000000,9682.23000000,9642.68000000,9646.96000000,989.71269500,517.21701600,2020-02-22 03:00:00
9622.72000000,9668.81000000,9613.80000000,9665.44000000,1180.72090200,560.32279500,2020-02-22 04:00:00
9613.52000000,9647.36000000,9582.02000000,9623.46000000,1151.49858700,636.15028200,2020-02-22 05:00:00
9600.11000000,9618.77000000,9560.02000000,9612.47000000,1428.63510100,752.12036700,2020-02-22 06:00:00
9590.90000000,9615.00000000,9581.82000000,9597.25000000,936.25597500,461.23367300,2020-02-22 07:00:00
9642.00000000,9658.09000000,9589.35000000,9590.26000000,1142.42678900,596.78411100,2020-02-22 08:00:00
9616.85000000,9643.17000000,9578.90000000,9641.88000000,1142.12385000,632.43643500,2020-02-22 09:00:00
9624.58000000,9640.00000000,9611.37000000,9617.45000000,818.04299600,468.17067200,2020-02-22 10:00:00
9634.61000000,9640.00000000,9617.10000000,9623.53000000,855.46547300,510.09214500,2020-02-22 11:00:00
9649.02000000,9670.00000000,9630.54000000,9633.10000000,1490.51655700,844.99060600,2020-02-22 12:00:00
9653.67000000,9665.02000000,9635.00000000,9649.02000000,1204.01375100,643.97697300,2020-02-22 13:00:00
9645.00000000,9663.68000000,9635.00000000,9653.26000000,1162.06599000,660.28229600,2020-02-22 14:00:00
9630.19000000,9652.83000000,9607.42000000,9645.00000000,1401.27150000,589.27041900,2020-02-22 15:00:00
9642.87000000,9649.00000000,9600.01000000,9631.05000000,1289.36254000,774.57055600,2020-02-22 16:00:00
9656.29000000,9680.00000000,9626.32000000,9642.84000000,1770.46596600,1000.16192600,2020-02-22 17:00:00
9655.64000000,9663.15000000,9640.00000000,9656.35000000,689.76201800,381.15986700,2020-02-22 18:00:00
9666.93000000,9679.00000000,9655.07000000,9655.71000000,771.99195600,409.56198800,2020-02-22 19:00:00
9676.46000000,9697.00000000,9667.27000000,9667.91000000,916.12629200,547.84022200,2020-02-22 20:00:00
9682.01000000,9696.00000000,9668.94000000,9676.45000000,570.69846500,271.77809900,2020-02-22 21:00:00
9667.25000000,9683.00000000,9659.41000000,9681.76000000,510.01494300,307.83034300,2020-02-22 22:00:00
9650.86000000,9681.63000000,9644.47000000,9667.16000000,658.29862000,352.07177100,2020-02-22 23:00:00
9676.24000000,9678.93000000,9645.00000000,9650.85000000,640.53758900,274.03342800,2020-02-23 00:00:00
9666.49000000,9683.08000000,9658.97000000,9676.20000000,581.38121600,341.76028400,2020-02-23 01:00:00
9680.54000000,9683.92000000,9659.96000000,9665.82000000,574.10595700,302.77990300,2020-02-23 02:00:00
9787.08000000,9797.97000000,9675.19000000,9682.37000000,2229.63509300,1311.56807000,2020-02-23 03:00:00
9848.34000000,9920.00000000,9786.46000000,9786.50000000,5622.88731400,3165.22619900,2020-02-23 04:00:00
9868.38000000,9920.00000000,9829.01000000,9848.48000000,2034.32444800,1147.24034000,2020-02-23 05:00:00
9891.74000000,9916.00000000,9865.57000000,9868.30000000,1663.18290300,797.18987200,2020-02-23 06:00:00
9880.70000000,9910.19000000,9861.54000000,9891.72000000,1459.68298500,875.82097700,2020-02-23 07:00:00
9880.10000000,9889.91000000,9863.00000000,9880.71000000,1108.87564100,611.71363800,2020-02-23 08:00:00
9885.86000000,9912.29000000,9870.41000000,9880.10000000,1633.81597300,959.00563000,2020-02-23 09:00:00
9852.98000000,9990.00000000,9840.77000000,9885.81000000,3423.77008200,1878.79944000,2020-02-23 10:00:00
9825.57000000,9879.93000000,9810.07000000,9851.53000000,2223.38875500,1252.54291300,2020-02-23 11:00:00
9844.15000000,9863.78000000,9800.00000000,9825.39000000,1886.27340700,820.04390600,2020-02-23 12:00:00
9867.84000000,9889.99000000,9839.40000000,9844.02000000,1282.96349600,612.03947000,2020-02-23 13:00:00
9895.63000000,9900.00000000,9855.00000000,9868.53000000,1109.94716200,621.10157900,2020-02-23 14:00:00
9861.90000000,9907.65000000,9840.44000000,9895.64000000,1616.05531100,709.70297700,2020-02-23 15:00:00
9868.80000000,9889.13000000,9846.10000000,9861.90000000,1086.23899900,587.27406600,2020-02-23 16:00:00
9877.99000000,9889.00000000,9860.01000000,9869.11000000,818.31536100,409.79370700,2020-02-23 17:00:00
9874.96000000,9890.00000000,9863.00000000,9878.00000000,664.67135500,308.84550600,2020-02-23 18:00:00
9871.76000000,9896.00000000,9861.05000000,9874.92000000,751.06150900,339.42294100,2020-02-23 19:00:00
9865.00000000,9879.68000000,9835.51000000,9871.75000000,883.41427700,415.74016900,2020-02-23 20:00:00
9859.38000000,9882.00000000,9853.88000000,9865.00000000,620.88861000,284.11739600,2020-02-23 21:00:00
9909.94000000,9913.00000000,9850.00000000,9859.38000000,989.49597200,616.90995000,2020-02-23 22:00:00
9936.40000000,9971.17000000,9885.01000000,9909.93000000,2797.17642800,1392.57818800,2020-02-23 23:00:00
9946.07000000,9990.00000000,9902.46000000,9936.40000000,3191.26497000,1600.52422300,2020-02-24 00:00:00
9885.04000000,9949.92000000,9875.48000000,9946.95000000,1799.14866700,925.24814800,2020-02-24 01:00:00
9741.09000000,9917.00000000,9600.00000000,9885.58000000,5967.79952900,2327.23950100,2020-02-24 02:00:00
9753.71000000,9782.08000000,9725.11000000,9739.11000000,2247.48088800,1037.81610700,2020-02-24 03:00:00
9756.80000000,9759.99000000,9730.78000000,9753.64000000,1357.87813900,669.16000900,2020-02-24 04:00:00
9759.49000000,9760.00000000,9730.05000000,9757.21000000,942.03501600,496.24357600,2020-02-24 05:00:00
9726.19000000,9762.91000000,9710.20000000,9759.41000000,1114.80821500,515.88301800,2020-02-24 06:00:00
9752.83000000,9757.49000000,9667.71000000,9728.63000000,2672.55629400,1239.73173700,2020-02-24 07:00:00
9757.52000000,9770.35000000,9740.24000000,9752.81000000,1317.20176700,607.17622400,2020-02-24 08:00:00
9717.80000000,9769.11000000,9694.74000000,9756.94000000,1476.15584400,698.50666200,2020-02-24 09:00:00
9748.74000000,9754.00000000,9698.04000000,9717.81000000,1241.65231300,590.05976000,2020-02-24 10:00:00
9811.38000000,9820.00000000,9737.85000000,9748.45000000,2207.50488900,1148.50076700,2020-02-24 11:00:00
9795.16000000,9843.50000000,9778.31000000,9811.98000000,1922.06783300,998.28155400,2020-02-24 12:00:00
9751.01000000,9811.10000000,9735.49000000,9797.04000000,2005.51856300,1023.42183600,2020-02-24 13:00:00
9736.45000000,9824.66000000,9710.95000000,9750.85000000,2585.40622300,1357.83564000,2020-02-24 14:00:00
9703.28000000,9781.28000000,9668.00000000,9736.84000000,3155.91316900,1427.22675100,2020-02-24 15:00:00
9650.00000000,9731.60000000,9634.29000000,9703.00000000,3134.94461400,1571.31899200,2020-02-24 16:00:00
9600.76000000,9659.96000000,9569.91000000,9650.00000000,3411.63504600,1577.77496300,2020-02-24 17:00:00
9588.30000000,9600.73000000,9473.56000000,9599.56000000,5407.02448100,2421.16039200,2020-02-24 18:00:00
9601.09000000,9646.19000000,9569.00000000,9588.27000000,2356.02349800,992.89712800,2020-02-24 19:00:00
9594.81000000,9646.20000000,9569.03000000,9601.14000000,2043.32348500,978.15212100,2020-02-24 20:00:00
9609.61000000,9620.00000000,9563.32000000,9594.81000000,1918.23968900,971.59972500,2020-02-24 21:00:00
9633.50000000,9650.00000000,9599.11000000,9609.61000000,1187.47566300,734.61822700,2020-02-24 22:00:00
9656.13000000,9671.98000000,9610.00000000,9633.90000000,1133.53732500,516.55358300,2020-02-24 23:00:00
9616.74000000,9671.12000000,9602.39000000,9655.52000000,1226.19716200,647.51198600,2020-02-25 00:00:00
9590.44000000,9650.98000000,9580.00000000,9617.22000000,1451.49721100,605.67312500,2020-02-25 01:00:00
9608.24000000,9621.98000000,9567.22000000,9590.71000000,1240.38043700,632.42023300,2020-02-25 02:00:00
9579.44000000,9627.52000000,9571.45000000,9607.34000000,1074.22092100,572.05036500,2020-02-25 03:00:00
9576.22000000,9604.99000000,9551.11000000,9579.94000000,1313.06526300,750.24603400,2020-02-25 04:00:00
9556.30000000,9592.73000000,9528.19000000,9576.23000000,1973.41649000,882.46340000,2020-02-25 05:00:00
9540.53000000,9571.75000000,9505.00000000,9556.82000000,2074.70521600,1158.10782400,2020-02-25 06:00:00
9520.16000000,9538.83000000,9486.18000000,9537.81000000,2109.55571300,1095.63820400,2020-02-25 07:00:00
9552.43000000,9581.63000000,9502.57000000,9520.06000000,2154.98151500,951.45938700,2020-02-25 08:00:00
9561.36000000,9596.03000000,9550.55000000,9552.20000000,1486.12489100,774.13466600,2020-02-25 09:00:00
9552.72000000,9580.98000000,9536.00000000,9561.36000000,1490.28513200,838.08111400,2020-02-25 10:00:00
9627.22000000,9645.00000000,9488.00000000,9552.79000000,3129.90843900,1607.68832200,2020-02-25 11:00:00
9615.51000000,9675.00000000,9595.05000000,9626.43000000,2654.94579200,1417.21047800,2020-02-25 12:00:00
